Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Mattias Ekholm,Sandslash,38.9,28,75,100,110,45,55,65,0.685258964,0.860557769,0.920318725,0.274900398,0.344621514,0.5,21.43717949,10.5,9.2,-0.7,-2.4,1,0.924260355,0.933727811,0.998816568,0.087573964,0.03964497,0.761538462
Mattias Janmark,Exeggcute,86.9,102,60,40,80,60,45,40,0.446215139,0.12749004,0.709163347,0.458167331,0.195219124,0.187250996,14.66363636,-3.8,2.7,0,-0.3,-0.8,0.418934911,0.040236686,0.839053254,0.461538462,0.214792899,0.120118343
Mattias Samuelsson,Jigglypuff,49.8,39,115,45,20,45,25,20,0.966135458,0.173306773,0.027888446,0.274900398,0.03187251,0.035856574,22.16727273,-1.7,-1.7,0,-1.9,0,0.947928994,0.152662722,0.195266272,0.461538462,0.052071006,0.392307692
Matty Beniers,Tauros,76.5,128,75,100,95,40,70,110,0.685258964,0.860557769,0.834661355,0.199203187,0.565737052,0.948207171,17.09125,4.9,3.5,-0.5,0.3,4.6,0.639053254,0.78816568,0.892899408,0.119526627,0.771005917,0.99408284
Max Comtois,Aipom,76.3,190,55,70,55,40,55,85,0.358565737,0.501992032,0.356573705,0.199203187,0.344621514,0.731075697,13.8125,2.2,-1.8,-0.1,0,0.8,0.344378698,0.630177515,0.186390533,0.237869822,0.463905325,0.707692308
Max Domi,Wigglytuff,49.4,40,140,70,45,75,50,45,0.984063745,0.501992032,0.211155378,0.647410359,0.272908367,0.260956175,17.77375,2,-8.4,0.8,0,-0.1,0.705325444,0.615384615,0.006508876,0.783431953,0.463905325,0.340828402
Max Jones,Eevee,79.2,133,55,55,50,45,65,55,0.358565737,0.304780876,0.28685259,0.274900398,0.488047809,0.38247012,12.71304348,0,-0.3,-0.4,0,-0.2,0.262721893,0.390532544,0.378106509,0.138461538,0.463905325,0.293491124
Max Pacioretty,Goldeen,76.5,118,45,67,60,35,50,63,0.217131474,0.482071713,0.43625498,0.119521912,0.272908367,0.474103586,13.64,0.8,0.4,-0.2,0,0.2,0.333727811,0.505325444,0.513017751,0.18816568,0.463905325,0.480473373
Max Willman,Squirtle,81.7,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,8.966666667,-0.8,0.3,0,0,-0.4,0.030769231,0.258579882,0.493491124,0.461538462,0.463905325,0.219526627
Michael Amadio,Kabutops,65.9,141,60,115,105,65,70,80,0.446215139,0.938247012,0.90438247,0.539840637,0.565737052,0.671314741,12.2119403,8.5,2.3,0.1,0,0.4,0.224852071,0.883431953,0.800591716,0.673372781,0.463905325,0.556213018
Michael Bunting,Murkrow,56.5,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,15.79634146,4.4,-3.5,1.9,0,0.6,0.513609467,0.767455621,0.092899408,0.863313609,0.463905325,0.638461538
Michael Carcone,Croconaw,69.2,159,65,80,80,59,63,58,0.549800797,0.625498008,0.709163347,0.422310757,0.438247012,0.420318725,12.64444444,1.6,1.5,0,0,0,0.259171598,0.579881657,0.718343195,0.461538462,0.463905325,0.392307692
Michael Eyssimont,Cubone,70.2,104,50,50,95,40,50,35,0.28685259,0.249003984,0.834661355,0.199203187,0.272908367,0.139442231,12.2537037,0.3,2,-0.5,0,-0.8,0.231952663,0.437278107,0.773964497,0.119526627,0.463905325,0.120118343
Michael Kesselring,Nidorina,76.3,30,70,62,67,55,55,56,0.625498008,0.38247012,0.533864542,0.388446215,0.344621514,0.412350598,17.08888889,-0.4,0.4,0,0,-0.4,0.637869822,0.314201183,0.513017751,0.461538462,0.463905325,0.219526627
Michael McCarron,Dratini,73.9,147,41,64,45,50,50,50,0.187250996,0.40438247,0.211155378,0.336653386,0.272908367,0.324701195,10.540625,0.5,-0.7,0,-0.4,-0.6,0.104142012,0.467455621,0.315976331,0.461538462,0.192899408,0.160946746
Michael McLeod,Ledian,74.8,166,55,35,50,55,110,85,0.358565737,0.091633466,0.28685259,0.388446215,0.944223108,0.731075697,12.25125,-1.4,-0.1,-0.1,1.7,1.1,0.230769231,0.184023669,0.418343195,0.237869822,0.944970414,0.782840237
Michael Pezzetta,Koffing,67.8,109,40,65,95,60,45,35,0.151394422,0.446215139,0.834661355,0.458167331,0.195219124,0.139442231,9.322222222,1.7,0.8,0,-0.6,-1.1,0.046153846,0.59112426,0.593491124,0.461538462,0.168047337,0.072781065
Michael Rasmussen,Gligar,77.4,207,65,75,105,35,65,85,0.549800797,0.555776892,0.90438247,0.119521912,0.488047809,0.731075697,15.08928571,1.1,1.6,-0.1,0,1.2,0.453254438,0.537869822,0.733727811,0.237869822,0.463905325,0.798816568
Michael Stone,Parasect,44.5,47,60,95,80,60,80,30,0.446215139,0.820717131,0.709163347,0.458167331,0.699203187,0.085657371,13.3125,2.1,-0.3,-0.1,0.4,-1.1,0.30887574,0.622485207,0.378106509,0.237869822,0.795266272,0.072781065
Mika Zibanejad,Victreebel,35.8,71,80,105,65,100,60,70,0.747011952,0.894422311,0.503984064,0.878486056,0.410358566,0.573705179,19.96829268,7.5,0.9,9,-1.1,2.8,0.855621302,0.863905325,0.60887574,0.99408284,0.099408284,0.966272189
Mikael Backlund,Forretress,54.8,205,75,90,140,60,60,40,0.685258964,0.770916335,0.982071713,0.458167331,0.410358566,0.187250996,18.16341463,4.3,3.6,0.7,-0.4,-0.9,0.728994083,0.762721893,0.898816568,0.771597633,0.192899408,0.10295858
Mikael Granlund,Chinchou,41.2,170,75,38,38,56,56,67,0.685258964,0.107569721,0.131474104,0.414342629,0.384462151,0.529880478,17.81012658,-2.2,-5.9,-1.2,0.1,0.6,0.707692308,0.118343195,0.027810651,0.04260355,0.678698225,0.638461538
Mike Hardman,Chikorita,68.2,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,10.1625,-0.8,0.2,0,0,0.2,0.079289941,0.258579882,0.479289941,0.461538462,0.463905325,0.480473373
Mike Hoffman,Grimer,49.2,88,80,80,50,40,50,25,0.747011952,0.625498008,0.28685259,0.199203187,0.272908367,0.051792829,15.67313433,3.6,0.4,-2.3,0,-1.5,0.500591716,0.727810651,0.513017751,0.010650888,0.463905325,0.038461538
Mike Matheson,Sandslash,39.7,28,75,100,110,45,55,65,0.685258964,0.860557769,0.920318725,0.274900398,0.344621514,0.5,24.45208333,5.1,3,-2.5,-1.9,0.4,0.986982249,0.795857988,0.860946746,0.007100592,0.052071006,0.556213018
Mike Reilly,Flaaffy,76,180,70,55,55,80,60,45,0.625498008,0.304780876,0.356573705,0.695219124,0.410358566,0.260956175,16.83,0,-0.1,0.1,0,0.2,0.615384615,0.390532544,0.418343195,0.673372781,0.463905325,0.480473373
Mikey Anderson,Tangela,16.3,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,21.65324675,-2.8,4.7,0.2,-0.1,1.9,0.930177515,0.078698225,0.94556213,0.70295858,0.271597633,0.904142012
Mikhail Sergachev,Lapras,71.9,131,130,85,80,85,95,60,0.978087649,0.729083665,0.709163347,0.752988048,0.844621514,0.446215139,23.81139241,8.9,0.7,3.1,0.3,0.2,0.978698225,0.896449704,0.575147929,0.913609467,0.771005917,0.480473373
Mikko Rantanen,Houndoom,39.8,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,22.22073171,25.2,-8.4,4,0,1.2,0.949112426,0.998816568,0.006508876,0.939053254,0.463905325,0.798816568
Milan Lucic,Cleffa,77.7,173,50,25,28,45,55,15,0.28685259,0.045816733,0.035856574,0.274900398,0.344621514,0.015936255,11.30649351,-1.7,-2.4,-0.1,0,-1.6,0.150295858,0.152662722,0.141420118,0.237869822,0.463905325,0.027810651
Miles Wood,Ekans,63,23,35,60,44,40,54,55,0.081673307,0.356573705,0.187250996,0.199203187,0.306772908,0.38247012,12.10657895,0.1,-5.1,-0.5,0,-0.6,0.210650888,0.408284024,0.050887574,0.119526627,0.463905325,0.160946746
Milos Kelemen,Bulbasaur,73.7,1,45,49,49,65,65,45,0.217131474,0.221115538,0.250996016,0.539840637,0.488047809,0.260956175,7.678571429,-0.8,-1.1,0,0,-0.8,0.008284024,0.258579882,0.256804734,0.461538462,0.463905325,0.120118343
Miro Heiskanen,Mew,82.4,151,100,100,100,100,100,100,0.922310757,0.860557769,0.876494024,0.878486056,0.892430279,0.896414343,25.49113924,3,2.4,2.5,1.1,1.4,0.99408284,0.692307692,0.810650888,0.885207101,0.889349112,0.830769231
Mitch Marner,Mewtwo,91.4,150,106,110,90,154,90,130,0.956175299,0.922310757,0.800796813,1,0.812749004,0.990039841,21.27625,9.4,3.2,8.9,0.5,1.7,0.919526627,0.91183432,0.872189349,0.992899408,0.815384615,0.873964497
Morgan Barron,Bayleef,52,153,60,62,80,63,80,60,0.446215139,0.38247012,0.709163347,0.498007968,0.699203187,0.446215139,13.23285714,-1.4,0.8,-0.1,1,0,0.29704142,0.184023669,0.593491124,0.237869822,0.878698225,0.392307692
Morgan Frost,Sneasel,64.6,215,55,95,55,35,75,115,0.358565737,0.820717131,0.356573705,0.119521912,0.623505976,0.966135458,16.34320988,5.6,0.1,-3.1,0.1,1,0.559763314,0.815976331,0.463313609,0.003550296,0.678698225,0.761538462
Morgan Geekie,Remoraid,79.8,223,35,65,35,65,35,65,0.081673307,0.446215139,0.099601594,0.539840637,0.091633466,0.5,10.45507246,2.4,-3.1,0,-1,0.4,0.099408284,0.646153846,0.10887574,0.461538462,0.111242604,0.556213018
Morgan Rielly,Houndoom,54.3,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,21.70461538,1.6,-3.2,2.9,1,1.5,0.932544379,0.579881657,0.105325444,0.904142012,0.878698225,0.84556213
Moritz Seider,Poliwhirl,0,61,65,65,65,50,50,90,0.549800797,0.446215139,0.503984064,0.336653386,0.272908367,0.792828685,23.14878049,-2.8,4.1,-0.8,-3.7,1.8,0.963313609,0.078698225,0.918934911,0.073964497,0.010650888,0.89112426
Nate Schmidt,Yanma,62.1,193,65,65,45,75,45,95,0.549800797,0.446215139,0.211155378,0.647410359,0.195219124,0.848605578,18.46619718,0.9,0.1,0.4,-0.3,2.3,0.744378698,0.518343195,0.463313609,0.731360947,0.214792899,0.939053254
Nathan Bastian,Wartortle,62.2,8,59,63,80,65,80,58,0.402390438,0.392430279,0.709163347,0.539840637,0.699203187,0.420318725,12.4372093,0.8,2.5,0,1.8,0.1,0.241420118,0.505325444,0.821301775,0.461538462,0.952071006,0.437278107
Nathan Beaulieu,Mareep,76.7,179,55,40,40,65,45,35,0.358565737,0.12749004,0.153386454,0.539840637,0.195219124,0.139442231,15.23269231,-1.7,-5.5,0,-0.9,-0.2,0.468639053,0.152662722,0.040828402,0.461538462,0.123668639,0.293491124
Nathan MacKinnon,Houndoom,52,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,22.31267606,18,-3.3,2.1,0.1,4.3,0.95147929,0.986982249,0.1,0.873372781,0.678698225,0.992307692
Nathan Walker,Voltorb,74.7,100,40,30,50,55,55,100,0.151394422,0.061752988,0.28685259,0.388446215,0.344621514,0.896414343,10.28571429,-2.8,-3.3,0,-0.3,1.3,0.089940828,0.078698225,0.1,0.461538462,0.214792899,0.814792899
Nazem Kadri,Houndoom,64.8,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,17.19634146,1.7,-0.9,3.3,0,4.1,0.649704142,0.59112426,0.279881657,0.920118343,0.463905325,0.989940828
Neal Pionk,Beedrill,39.7,15,65,80,40,45,80,75,0.549800797,0.625498008,0.153386454,0.274900398,0.699203187,0.625498008,21.9402439,6.3,-8,-0.4,0.2,1,0.940828402,0.842011834,0.010059172,0.138461538,0.739053254,0.761538462
Nic Dowd,Kingler,77.8,99,55,130,115,50,50,75,0.358565737,0.980079681,0.940239044,0.336653386,0.272908367,0.625498008,13.35230769,8.5,2.9,0,-0.3,1,0.311242604,0.883431953,0.853254438,0.461538462,0.214792899,0.761538462
Nic Petan,Farfetch'd,82,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,11.6,0.2,0.2,0,0,0.2,0.168047337,0.421893491,0.479289941,0.461538462,0.463905325,0.480473373
Nicholas Robertson,Goldeen,78.7,118,45,67,60,35,50,63,0.217131474,0.482071713,0.43625498,0.119521912,0.272908367,0.474103586,10.88666667,0.5,0.1,-0.3,0,0.4,0.127810651,0.467455621,0.463313609,0.159763314,0.463905325,0.556213018
Nick Bjugstad,Weepinbell,56.9,70,65,90,50,85,45,55,0.549800797,0.770916335,0.28685259,0.752988048,0.195219124,0.38247012,16.2,4.3,0.9,0.2,-4.1,-0.2,0.543195266,0.762721893,0.60887574,0.70295858,0.007692308,0.293491124
Nick Blankenburg,Victreebel,69.6,71,80,105,65,100,60,70,0.747011952,0.894422311,0.503984064,0.878486056,0.410358566,0.573705179,19.175,3.2,-0.2,0.7,-0.1,0.2,0.797633136,0.708284024,0.398224852,0.771597633,0.271597633,0.480473373
Nick Bonino,Rhyhorn,74.6,111,80,85,95,30,30,25,0.747011952,0.729083665,0.834661355,0.06374502,0.057768924,0.051792829,15.93548387,2.3,3.2,-0.8,-0.8,-1.3,0.519526627,0.637869822,0.872189349,0.073964497,0.138461538,0.055029586
Nick Cicek,Corsola,67.6,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,14.41875,-2,0.6,0,0.1,-0.4,0.396449704,0.129585799,0.555621302,0.461538462,0.678698225,0.219526627
Nick Cousins,Mankey,66.8,56,40,80,35,35,45,70,0.151394422,0.625498008,0.099601594,0.119521912,0.195219124,0.573705179,11.02531646,2.6,-4.3,-0.1,0,0.7,0.137278107,0.66035503,0.068639053,0.237869822,0.463905325,0.681656805
Nick Foligno,Weezing,59.6,110,65,90,120,85,70,60,0.549800797,0.770916335,0.958167331,0.752988048,0.565737052,0.446215139,12.36166667,2.5,3.4,0.2,0.1,0,0.237869822,0.652071006,0.885798817,0.70295858,0.678698225,0.392307692
Nick Holden,Poliwhirl,63,61,65,65,65,50,50,90,0.549800797,0.446215139,0.503984064,0.336653386,0.272908367,0.792828685,16.70461538,-1,-0.1,0,-1.6,1.1,0.603550296,0.231360947,0.418343195,0.461538462,0.058579882,0.782840237
Nick Jensen,Crobat,60.7,169,85,90,80,70,80,130,0.788844622,0.770916335,0.709163347,0.603585657,0.699203187,0.990039841,20.61688312,1.7,3.5,0,1,3.8,0.893491124,0.59112426,0.892899408,0.461538462,0.878698225,0.986982249
Nick Leddy,Jumpluff,52.8,189,75,55,70,55,85,110,0.685258964,0.304780876,0.571713147,0.388446215,0.772908367,0.948207171,21.11794872,-1.5,-0.1,-0.5,0.8,2.6,0.912426036,0.170414201,0.418343195,0.119526627,0.859171598,0.955029586
Nick Paul,Magneton,58.7,82,50,60,95,120,70,70,0.28685259,0.356573705,0.834661355,0.970119522,0.565737052,0.573705179,16.16,-0.7,3,2.3,0.3,0.8,0.53964497,0.275739645,0.860946746,0.878106509,0.771005917,0.707692308
Nick Perbix,Gligar,62.6,207,65,75,105,35,65,85,0.549800797,0.555776892,0.90438247,0.119521912,0.488047809,0.731075697,15.39565217,0.1,1.3,-0.2,0.1,1.2,0.479289941,0.408284024,0.686982249,0.18816568,0.678698225,0.798816568
Nick Ritchie,Unown,42.7,201,48,72,48,72,48,48,0.249003984,0.523904382,0.241035857,0.629482072,0.235059761,0.292828685,13.54864865,3.1,-5.1,1,0,-2,0.328994083,0.701775148,0.050887574,0.806508876,0.463905325,0.010650888
Nick Schmaltz,Victreebel,58.3,71,80,105,65,100,60,70,0.747011952,0.894422311,0.503984064,0.878486056,0.410358566,0.573705179,19.7031746,10,-0.6,1.5,-0.7,1,0.837869822,0.926627219,0.332544379,0.836686391,0.153254438,0.761538462
Nick Seeler,Skarmory,49.5,227,65,80,140,40,70,70,0.549800797,0.625498008,0.982071713,0.199203187,0.565737052,0.573705179,14.48961039,1.7,7.5,0,0.3,1.3,0.398816568,0.59112426,0.985207101,0.461538462,0.771005917,0.814792899
Nick Suzuki,Houndoom,64.1,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,21.09512195,6.6,-3.1,1.5,0.2,2.7,0.90887574,0.850295858,0.10887574,0.836686391,0.739053254,0.960946746
Nicklas Backstrom,Porygon,55.4,137,65,60,70,85,75,40,0.549800797,0.356573705,0.571713147,0.752988048,0.623505976,0.187250996,16.87948718,-3.4,1.9,0.9,0,-0.6,0.620118343,0.059171598,0.762721893,0.79408284,0.463905325,0.160946746
Nico Hischier,Entei,42.6,244,115,115,85,90,75,100,0.966135458,0.938247012,0.762948207,0.796812749,0.623505976,0.896414343,19.28148148,4.5,2.6,1.8,-0.3,4.8,0.80591716,0.772189349,0.830177515,0.855621302,0.214792899,0.99704142
Nico Sturm,Teddiursa,60.4,216,60,80,50,50,50,40,0.446215139,0.625498008,0.28685259,0.336653386,0.272908367,0.187250996,14.72297297,4.9,-0.6,-0.4,-0.1,0.1,0.424852071,0.78816568,0.332544379,0.138461538,0.271597633,0.437278107
Nicolas Aube-Kubel,Corsola,68.6,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,11.35283019,-1.2,3.5,0,0.1,-0.4,0.152662722,0.198816568,0.892899408,0.461538462,0.678698225,0.219526627
Nicolas Deslauriers,Slugma,64,218,40,40,40,70,40,20,0.151394422,0.12749004,0.153386454,0.603585657,0.133466135,0.035856574,10.1,-2.4,-0.1,0,-0.6,-0.6,0.077514793,0.107100592,0.418343195,0.461538462,0.168047337,0.160946746
Nicolas Hague,Jumpluff,69,189,75,55,70,55,85,110,0.685258964,0.304780876,0.571713147,0.388446215,0.772908367,0.948207171,18.09135802,-3.6,1.1,0,0.7,1.6,0.725443787,0.050295858,0.644970414,0.461538462,0.846745562,0.859171598
Nicolas Roy,Weezing,60.1,110,65,90,120,85,70,60,0.549800797,0.770916335,0.958167331,0.752988048,0.565737052,0.446215139,16.28923077,5,2.4,0.4,-0.1,-0.2,0.552662722,0.792307692,0.810650888,0.731360947,0.271597633,0.293491124
Nikita Alexandrov,Staryu,58.7,120,30,45,55,70,55,85,0.041832669,0.173306773,0.356573705,0.603585657,0.344621514,0.731075697,9.814285714,-0.1,0.9,0,0,1.1,0.055621302,0.371005917,0.60887574,0.461538462,0.463905325,0.782840237
Nikita Kucherov,Houndoom,55.4,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,20.13292683,9.3,-2.4,1.3,0,3.7,0.861538462,0.906508876,0.141420118,0.823668639,0.463905325,0.984615385
Nikita Nesterenko,Eevee,75.6,133,55,55,50,45,65,55,0.358565737,0.304780876,0.28685259,0.274900398,0.488047809,0.38247012,13.28888889,-1.2,-0.4,0,0,0.2,0.305325444,0.198816568,0.359763314,0.461538462,0.463905325,0.480473373
Nikita Okhotiuk,Farfetch'd,67.6,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,11.73,0.5,0.1,0,0.1,0,0.181065089,0.467455621,0.463313609,0.461538462,0.678698225,0.392307692
Nikita Zadorov,Machamp,61.9,68,90,130,80,65,85,55,0.834661355,0.980079681,0.709163347,0.539840637,0.772908367,0.38247012,18.68414634,14.1,2.9,0.1,1,-0.8,0.765680473,0.970414201,0.853254438,0.673372781,0.878698225,0.120118343
Nikita Zaitsev,Mareep,73.4,179,55,40,40,65,45,35,0.358565737,0.12749004,0.153386454,0.539840637,0.195219124,0.139442231,16.46304348,-3.8,-3.9,0,-0.1,-0.6,0.573964497,0.040236686,0.075739645,0.461538462,0.271597633,0.160946746
Niko Mikkola,Exeggcute,66.3,102,60,40,80,60,45,40,0.446215139,0.12749004,0.709163347,0.458167331,0.195219124,0.187250996,17.4308642,-5.4,1.7,0,-1.2,-1.6,0.672189349,0.012426036,0.742011834,0.461538462,0.088757396,0.027810651
Nikolai Knyzhov,Drowzee,58.3,96,60,48,45,43,90,42,0.446215139,0.211155378,0.211155378,0.243027888,0.812749004,0.22310757,16.14166667,0.7,-1.9,0,0.2,-0.5,0.537278107,0.490532544,0.175739645,0.461538462,0.739053254,0.18816568
Nikolaj Ehlers,Raichu,72.2,26,60,90,55,90,80,100,0.446215139,0.770916335,0.356573705,0.796812749,0.699203187,0.896414343,15.66888889,5.8,-1.1,1.5,0,2.8,0.499408284,0.823076923,0.256804734,0.836686391,0.463905325,0.966272189
Nils Aman,Drowzee,57.6,96,60,48,45,43,90,42,0.446215139,0.211155378,0.211155378,0.243027888,0.812749004,0.22310757,12.70147059,-3.8,0,-0.1,0.6,0,0.26035503,0.040236686,0.441420118,0.237869822,0.831360947,0.392307692
Nils Hoglander,Farfetch'd,75.9,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,12.056,0.8,-0.9,0,0,0.6,0.203550296,0.505325444,0.279881657,0.461538462,0.463905325,0.638461538
Nils Lundkvist,Weepinbell,65.9,70,65,90,50,85,45,55,0.549800797,0.770916335,0.28685259,0.752988048,0.195219124,0.38247012,16.30833333,6.1,-1.7,1,0,-0.3,0.55739645,0.834319527,0.195266272,0.806508876,0.463905325,0.253254438
Nino Niederreiter,Tauros,76.1,128,75,100,95,40,70,110,0.685258964,0.860557769,0.834661355,0.199203187,0.565737052,0.948207171,16.28589744,10,2.6,-1.6,0,2.6,0.55147929,0.926627219,0.830177515,0.026627219,0.463905325,0.955029586
Noah Cates,Suicune,39.3,245,100,75,115,90,115,85,0.922310757,0.555776892,0.940239044,0.796812749,0.962151394,0.731075697,17.77317073,-1.9,8.1,0.1,0.5,1,0.704142012,0.138461538,0.989940828,0.673372781,0.815384615,0.761538462
Noah Dobson,Houndoom,57.3,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,20.38076923,5.7,-5.5,0.7,0.6,1.3,0.880473373,0.820118343,0.040828402,0.771597633,0.831360947,0.814792899
Noah Gregor,Teddiursa,59.7,216,60,80,50,50,50,40,0.446215139,0.625498008,0.28685259,0.336653386,0.272908367,0.187250996,12.97368421,3.4,-5.6,-0.3,-0.1,-0.3,0.281656805,0.721301775,0.036686391,0.159763314,0.271597633,0.253254438
Noah Hanifin,Furret,49.7,162,85,76,64,45,55,90,0.788844622,0.583665339,0.472111554,0.274900398,0.344621514,0.792828685,22.62345679,4.3,-0.5,-1.2,-0.9,0.7,0.95739645,0.762721893,0.346153846,0.04260355,0.123668639,0.681656805
Noah Juulsen,Croconaw,81.4,159,65,80,80,59,63,58,0.549800797,0.625498008,0.709163347,0.422310757,0.438247012,0.420318725,14.96666667,0.5,1.3,0,0,-0.1,0.443786982,0.467455621,0.686982249,0.461538462,0.463905325,0.340828402
Noel Acciari,Gligar,66.7,207,65,75,105,35,65,85,0.549800797,0.555776892,0.90438247,0.119521912,0.488047809,0.731075697,14.31298701,2,5.5,-0.1,0.1,1.6,0.386982249,0.615384615,0.966272189,0.237869822,0.678698225,0.859171598
Oliver Bjorkstrand,Aipom,75,190,55,70,55,40,55,85,0.358565737,0.501992032,0.356573705,0.199203187,0.344621514,0.731075697,15.62345679,2.1,-0.9,-0.4,0,1.4,0.493491124,0.622485207,0.279881657,0.138461538,0.463905325,0.830769231
Oliver Ekman-Larsson,Chansey,38.7,113,250,5,5,35,105,50,0.996015936,0.003984064,0.003984064,0.119521912,0.924302789,0.324701195,20.17592593,-0.5,-2.4,-2.3,2,0.7,0.867455621,0.303550296,0.141420118,0.010650888,0.962721893,0.681656805
Oliver Wahlstrom,Chikorita,76.4,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,12.16285714,-0.2,1,-0.4,0,-0.4,0.220118343,0.346745562,0.626627219,0.138461538,0.463905325,0.219526627
Olle Lycksell,Bulbasaur,85.4,1,45,49,49,65,65,45,0.217131474,0.221115538,0.250996016,0.539840637,0.488047809,0.260956175,10.5625,-1.1,-1.2,0,0,-0.7,0.106508876,0.21183432,0.243195266,0.461538462,0.463905325,0.139053254
Olli Maatta,Dewgong,66.9,87,90,70,80,70,95,70,0.834661355,0.501992032,0.709163347,0.603585657,0.844621514,0.573705179,18.70641026,0.8,2.3,0,0.9,1.4,0.769230769,0.505325444,0.800591716,0.461538462,0.868639053,0.830769231
Ondrej Palat,Raticate,61.4,20,55,81,60,50,70,97,0.358565737,0.665338645,0.43625498,0.336653386,0.565737052,0.868525896,15.53469388,2.4,0.5,-0.9,0.1,1,0.486390533,0.646153846,0.535502959,0.062721893,0.678698225,0.761538462
