Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Special,Speed,HP_scale,Attack_scale,Defense_scale,Special_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xST_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xST_GAR_scale,Pens_GAR_scale
Seth Jones,Gyarados,60.9,130,95,125,79,100,81,0.917218543,0.963576159,0.678807947,0.844370861,0.675496689,24.45416667,9.7,-0.1,2.9,1.3,0.98816568,0.918343195,0.418343195,0.896449704,0.814792899
Shane Pinto,Tauros,72.7,128,75,100,95,70,110,0.718543046,0.844370861,0.844370861,0.559602649,0.943708609,15.97926829,4.1,2.4,0.4,2.3,0.524260355,0.753846154,0.810650888,0.637869822,0.939053254
Shane Wright,Goldeen,65.9,118,45,67,60,50,63,0.254966887,0.470198675,0.430463576,0.294701987,0.443708609,8.4875,0.7,-0.1,0,0,0.018934911,0.490532544,0.418343195,0.428994083,0.392307692
Shayne Gostisbehere,Tentacruel,72.9,73,80,70,65,120,100,0.778145695,0.496688742,0.503311258,0.947019868,0.880794702,20.816,1.7,1,3,4,0.900591716,0.59112426,0.626627219,0.9,0.98816568
Shea Theodore,Nidoking,73.7,34,81,92,77,75,85,0.814569536,0.778145695,0.655629139,0.609271523,0.698675497,21.43272727,6.3,0.4,1,0.7,0.923076923,0.842011834,0.513017751,0.727218935,0.681656805
Sheldon Dries,Haunter,63.3,93,45,50,45,115,95,0.254966887,0.231788079,0.185430464,0.927152318,0.82781457,11.53174603,0,-1.4,1.6,0.6,0.162130178,0.390532544,0.219526627,0.8,0.638461538
Sidney Crosby,Mewtwo,75.4,150,106,110,90,154,130,0.960264901,0.92384106,0.804635762,1,0.986754967,20.14390244,13.3,1.2,2.6,2.5,0.863905325,0.956804734,0.666272189,0.880473373,0.947928994
Simon Benoit,Jigglypuff,66.9,39,115,45,20,25,20,0.966887417,0.142384106,0.01986755,0.039735099,0.016556291,19.35,-3.5,-5.8,-1.9,-0.4,0.813017751,0.05443787,0.031952663,0.061538462,0.219526627
Simon Edvinsson,Nidorino,57.9,33,61,72,57,55,65,0.533112583,0.523178808,0.38410596,0.367549669,0.466887417,17.06666667,1.3,-0.4,0,-0.6,0.636686391,0.559763314,0.359763314,0.428994083,0.160946746
Simon Holmstrom,Kabuto,47.3,140,30,80,90,45,55,0.052980132,0.602649007,0.804635762,0.221854305,0.337748344,11.098,1,1.5,-0.2,0.8,0.138461538,0.527218935,0.718343195,0.29704142,0.707692308
Sonny Milano,Goldeen,56,118,45,67,60,50,63,0.254966887,0.470198675,0.430463576,0.294701987,0.443708609,12.90625,4.6,-0.2,-0.3,-0.2,0.274556213,0.776331361,0.398224852,0.264497041,0.293491124
Spencer Stastney,Nidorina,75.5,30,70,62,67,55,56,0.678807947,0.367549669,0.543046358,0.367549669,0.374172185,17.6125,-1,0.4,0.1,0,0.688757396,0.231360947,0.513017751,0.526035503,0.392307692
Stefan Noesen,Seadra,69.4,117,55,65,95,95,85,0.387417219,0.430463576,0.844370861,0.78807947,0.698675497,12.33717949,-1,3.1,1.7,0.8,0.235502959,0.231360947,0.866863905,0.815976331,0.707692308
Steven Lorentz,Oddish,46.2,43,45,50,55,75,30,0.254966887,0.231788079,0.341059603,0.609271523,0.062913907,11.83375,0.6,-0.8,2.7,-0.4,0.189349112,0.481656805,0.297633136,0.884615385,0.219526627
Steven Santini,Goldeen,73.7,118,45,67,60,50,63,0.254966887,0.470198675,0.430463576,0.294701987,0.443708609,12.5,0.1,0.6,0,0.4,0.246153846,0.408284024,0.555621302,0.428994083,0.556213018
Steven Stamkos,Weepinbell,75.1,70,65,90,50,85,55,0.602649007,0.754966887,0.264900662,0.715231788,0.337748344,19.02098765,4.7,-0.9,1.6,-0.2,0.78816568,0.781065089,0.279881657,0.808284024,0.293491124
T.J. Oshie,Jynx,59.9,124,65,50,35,95,95,0.602649007,0.231788079,0.089403974,0.78807947,0.82781457,16.72413793,0.8,-2.4,4,1.1,0.604733728,0.505325444,0.141420118,0.934911243,0.782840237
Tage Thompson,Magmar,35.5,126,65,95,57,85,93,0.602649007,0.804635762,0.38410596,0.715231788,0.80794702,18.57820513,13,-4.9,10.9,1.6,0.753846154,0.953254438,0.056213018,0.996449704,0.859171598
Tanner Jeannot,Metapod,86.5,11,50,20,55,25,30,0.321192053,0.023178808,0.341059603,0.039735099,0.062913907,14.25263158,-1.9,-0.7,-3.4,-1.5,0.382248521,0.138461538,0.315976331,0.015384615,0.038461538
Tanner Laczynski,Horsea,93.1,116,30,40,70,70,60,0.052980132,0.089403974,0.586092715,0.559602649,0.413907285,9.525,-1.9,0.9,0.1,0.2,0.047337278,0.138461538,0.60887574,0.526035503,0.480473373
Tanner Pearson,Bulbasaur,85.5,1,45,49,49,65,45,0.254966887,0.205298013,0.231788079,0.490066225,0.225165563,13.49285714,-0.7,-1.2,0.2,-0.6,0.321893491,0.275739645,0.243195266,0.573964497,0.160946746
Taylor Hall,Starmie,75.2,121,60,75,85,100,115,0.476821192,0.546357616,0.768211921,0.844370861,0.956953642,15.92786885,1.8,0.9,1,2,0.518343195,0.601775148,0.60887574,0.727218935,0.914792899
Taylor Raddysh,Venusaur,69.1,3,80,82,83,100,80,0.778145695,0.655629139,0.748344371,0.844370861,0.649006623,16.56538462,3.9,2.9,3.9,0.5,0.58816568,0.743195266,0.853254438,0.931360947,0.595266272
Teddy Blueger,Poliwhirl,50.1,61,65,65,65,50,90,0.602649007,0.430463576,0.503311258,0.294701987,0.761589404,12.90952381,-0.6,0.6,-0.8,0.9,0.275739645,0.292307692,0.555621302,0.159171598,0.732544379
Teuvo Teravainen,Seel,49.2,86,65,45,55,70,45,0.602649007,0.142384106,0.341059603,0.559602649,0.225165563,16.90882353,-5.2,0.2,2.5,-1,0.621301775,0.014201183,0.479289941,0.873372781,0.088757396
Thomas Bordeleau,Butterfree,82.1,12,60,45,50,80,70,0.476821192,0.142384106,0.264900662,0.655629139,0.536423841,15.2375,-1,-0.3,0.2,0.4,0.469822485,0.231360947,0.378106509,0.573964497,0.556213018
Thomas Chabot,Weepinbell,21.3,70,65,90,50,85,55,0.602649007,0.754966887,0.264900662,0.715231788,0.337748344,24.97205882,9.8,-3.1,5.8,-1.1,0.990532544,0.921893491,0.10887574,0.969822485,0.072781065
Thomas Harley,Nidorina,81,30,70,62,67,55,56,0.678807947,0.367549669,0.543046358,0.367549669,0.374172185,16.8,-0.7,0.8,0,0.2,0.612426036,0.275739645,0.593491124,0.428994083,0.480473373
Thomas Novak,Raichu,45.6,26,60,90,55,90,100,0.476821192,0.754966887,0.341059603,0.758278146,0.880794702,14.65294118,10.3,-8.1,3.2,1.3,0.417751479,0.930177515,0.008284024,0.910059172,0.814792899
Tim Berni,Marowak,58.5,105,60,80,110,50,45,0.476821192,0.602649007,0.933774834,0.294701987,0.225165563,16.96440678,0.1,5.1,-0.2,-2,0.628402367,0.408284024,0.95739645,0.29704142,0.010650888
Tim Stutzle,Magmar,52.3,126,65,95,57,85,93,0.602649007,0.804635762,0.38410596,0.715231788,0.80794702,,,,,,,,,,
Timo Meier,Zapdos,68.9,145,90,90,85,125,100,0.864238411,0.754966887,0.768211921,0.970198675,0.880794702,19.38717949,9.3,0.7,7.1,2.3,0.817159763,0.906508876,0.575147929,0.985798817,0.939053254
Timothy Liljegren,Kangaskhan,63.3,115,105,95,80,40,90,0.947019868,0.804635762,0.715231788,0.165562914,0.761589404,17.90895522,3.9,1.6,-1,0.5,0.714792899,0.743195266,0.733727811,0.131952663,0.595266272
Tj Brodie,Ninetales,27.3,38,73,76,75,100,100,0.701986755,0.562913907,0.639072848,0.844370861,0.880794702,21.21724138,-1,8.7,1.8,3,0.914792899,0.231360947,0.996449704,0.826035503,0.972781065
Tobias Bjornfot,Eevee,86.6,133,55,55,50,65,55,0.387417219,0.28807947,0.264900662,0.490066225,0.337748344,14.28,-0.4,-0.4,0.2,-0.2,0.384615385,0.314201183,0.359763314,0.573964497,0.293491124
Tom Wilson,Weepinbell,90.6,70,65,90,50,85,55,0.602649007,0.754966887,0.264900662,0.715231788,0.337748344,17.61818182,4.2,-0.8,0.7,-0.2,0.69112426,0.758579882,0.297633136,0.682840237,0.293491124
Tomas Hertl,Weepinbell,44.9,70,65,90,50,85,55,0.602649007,0.754966887,0.264900662,0.715231788,0.337748344,19.28101266,4.5,-5.8,0.3,-1.1,0.804733728,0.772189349,0.031952663,0.611242604,0.072781065
Tomas Nosek,Omanyte,60,138,35,40,100,90,35,0.099337748,0.089403974,0.894039735,0.758278146,0.105960265,12.5530303,-1,1.2,1.8,-1.2,0.24852071,0.231360947,0.666272189,0.826035503,0.061538462
Tomas Tatar,Graveler,81.2,75,55,95,115,45,35,0.387417219,0.804635762,0.953642384,0.221854305,0.105960265,15.11707317,11.3,5.2,-0.6,-1.6,0.457988166,0.940828402,0.958579882,0.204733728,0.027810651
Tony Deangelo,Beedrill,31.8,15,65,80,40,45,75,0.602649007,0.602649007,0.132450331,0.221854305,0.59602649,22.05142857,6.2,-8.8,-0.9,1.5,0.946745562,0.838461538,0.004733728,0.13964497,0.84556213
Torey Krug,Jynx,65.3,124,65,50,35,95,95,0.602649007,0.231788079,0.089403974,0.78807947,0.82781457,18.57936508,0.3,-5,3,1.4,0.755029586,0.437278107,0.053846154,0.9,0.830769231
Travis Boyd,Beedrill,68.7,15,65,80,40,45,75,0.602649007,0.602649007,0.132450331,0.221854305,0.59602649,16.5304878,3,-5.6,-4.6,0.6,0.579881657,0.692307692,0.036686391,0.004733728,0.638461538
Travis Dermott,Goldeen,77.9,118,45,67,60,50,63,0.254966887,0.470198675,0.430463576,0.294701987,0.443708609,13.75454545,0.2,0.3,-0.1,-0.2,0.342011834,0.421893491,0.493491124,0.336094675,0.293491124
Travis Hamonic,Grimer,70.9,88,80,80,50,40,25,0.778145695,0.602649007,0.264900662,0.165562914,0.033112583,18.56,2.4,-3.3,-0.1,-1.3,0.752662722,0.646153846,0.1,0.336094675,0.055029586
Travis Konecny,Beedrill,46.7,15,65,80,40,45,75,0.602649007,0.602649007,0.132450331,0.221854305,0.59602649,20.10833333,8.1,-5.4,-1.6,0.5,0.857988166,0.872189349,0.044378698,0.078106509,0.595266272
Travis Sanheim,Venomoth,58.4,49,70,65,60,90,90,0.678807947,0.430463576,0.430463576,0.758278146,0.761589404,20.40740741,1.2,-1.6,1.2,1.1,0.881656805,0.54852071,0.201775148,0.756804734,0.782840237
Trent Frederic,Kingler,75.4,99,55,130,115,50,75,0.387417219,0.983443709,0.953642384,0.294701987,0.59602649,11.91265823,9.1,3.9,-0.2,0.5,0.195266272,0.901775148,0.91183432,0.29704142,0.595266272
Trevor Lewis,Cubone,69.1,104,50,50,95,40,35,0.321192053,0.231788079,0.844370861,0.165562914,0.105960265,12.12073171,-7.1,3.3,-0.8,-0.9,0.214201183,0.002366864,0.879289941,0.159171598,0.10295858
Trevor Moore,Poliwhirl,29.3,61,65,65,65,50,90,0.602649007,0.430463576,0.503311258,0.294701987,0.761589404,16.98474576,-2.9,3.3,-0.4,0.8,0.630769231,0.071597633,0.879289941,0.238461538,0.707692308
Trevor Van Riemsdyk,Aerodactyl,78.6,142,80,105,65,60,130,0.778145695,0.88410596,0.503311258,0.42384106,0.986754967,19.06533333,6.7,1.2,0.1,2.2,0.791715976,0.853254438,0.666272189,0.5,0.932544379
Trevor Zegras,Weepinbell,54,70,65,90,50,85,55,0.602649007,0.754966887,0.264900662,0.715231788,0.337748344,18.8345679,9.9,-5.9,1.5,-0.3,0.778698225,0.924260355,0.027810651,0.788757396,0.253254438
Trey Fix-Wolansky,Goldeen,77.9,118,45,67,60,50,63,0.254966887,0.470198675,0.430463576,0.294701987,0.443708609,12.94444444,-0.5,0.4,-0.1,0.2,0.280473373,0.303550296,0.513017751,0.336094675,0.480473373
Troy Stecher,Venonat,60.9,48,60,55,50,40,45,0.476821192,0.28807947,0.264900662,0.165562914,0.225165563,16.3691358,-2.4,-4.3,-1.4,-0.1,0.564497041,0.107100592,0.068639053,0.09704142,0.340828402
Troy Terry,Charizard,68,6,78,84,78,85,100,0.735099338,0.685430464,0.665562914,0.715231788,0.880794702,19.37285714,5.3,0.2,1.2,4.7,0.814201183,0.803550296,0.479289941,0.749112426,0.995266272
Ty Dellandrea,Seadra,83.4,117,55,65,95,95,85,0.387417219,0.430463576,0.844370861,0.78807947,0.698675497,14.2,0.5,3.5,1.3,0.4,0.372781065,0.467455621,0.892899408,0.759763314,0.556213018
Ty Smith,Clefable,78.2,36,95,70,73,85,60,0.917218543,0.496688742,0.622516556,0.715231788,0.413907285,20.2,0.2,0.4,0.3,0.2,0.869822485,0.421893491,0.513017751,0.600591716,0.480473373
Tyler Bertuzzi,Raichu,58.4,26,60,90,55,90,100,0.476821192,0.754966887,0.341059603,0.758278146,0.880794702,16.488,1.8,-2.2,0.9,0.7,0.576331361,0.601775148,0.159763314,0.715976331,0.681656805
Tyler Johnson,Nidoran (F),68.1,29,55,47,52,40,41,0.387417219,0.178807947,0.298013245,0.165562914,0.178807947,16.5625,-3.7,-0.9,-0.4,-0.3,0.586982249,0.04556213,0.279881657,0.238461538,0.253254438
Tyler Kleven,Wartortle,94.1,8,59,63,80,65,58,0.42384106,0.377483444,0.715231788,0.490066225,0.38410596,14.6875,0.1,1.9,0.1,0.1,0.422485207,0.408284024,0.762721893,0.526035503,0.437278107
Tyler Motte,Poliwag,67.5,60,40,50,40,40,90,0.178807947,0.231788079,0.132450331,0.165562914,0.761589404,12.57258065,-1.7,-1.5,-1.3,3.7,0.249704142,0.152662722,0.210650888,0.104142012,0.984615385
Tyler Myers,Slowpoke,38,79,90,65,65,40,15,0.864238411,0.430463576,0.503311258,0.165562914,0.006622517,20.90769231,-5.8,1,-3.3,-2.8,0.90295858,0.007100592,0.626627219,0.016568047,0.002366864
Tyler Pitlick,Raticate,55.2,20,55,81,60,50,97,0.387417219,0.642384106,0.430463576,0.294701987,0.847682119,10.07540984,2.6,0.5,-0.2,0.9,0.074556213,0.66035503,0.535502959,0.29704142,0.732544379
Tyler Seguin,Venusaur,74.7,3,80,82,83,100,80,0.778145695,0.655629139,0.748344371,0.844370861,0.649006623,16.61710526,4.4,1.5,1.9,0.6,0.59408284,0.767455621,0.718343195,0.844378698,0.638461538
Tyler Toffoli,Weezing,54,110,65,90,120,85,60,0.602649007,0.754966887,0.970198675,0.715231788,0.413907285,16.60121951,13.7,6.4,5.7,0.4,0.592899408,0.965088757,0.977514793,0.967455621,0.556213018
Tyler Tucker,Wartortle,66.4,8,59,63,80,65,58,0.42384106,0.377483444,0.715231788,0.490066225,0.38410596,14.64230769,-1.1,2.2,0.3,0.4,0.416568047,0.21183432,0.79112426,0.600591716,0.556213018
Tyson Barrie,Magmar,54.5,126,65,95,57,85,93,0.602649007,0.804635762,0.38410596,0.715231788,0.80794702,19.77882353,9.4,-2.2,0.5,1,0.841420118,0.91183432,0.159763314,0.646153846,0.761538462
Tyson Foerster,Porygon,70.3,137,65,60,70,75,40,0.602649007,0.341059603,0.586092715,0.609271523,0.152317881,16.55,0.8,0.7,0,-0.5,0.582248521,0.505325444,0.575147929,0.428994083,0.18816568
Tyson Jost,Pidgeotto,52.7,17,63,60,55,50,71,0.543046358,0.341059603,0.341059603,0.294701987,0.57615894,13.24366197,-1.5,0.4,-0.7,0.6,0.298224852,0.170414201,0.513017751,0.183431953,0.638461538
Urho Vaakanainen,Butterfree,78.2,12,60,45,50,80,70,0.476821192,0.142384106,0.264900662,0.655629139,0.536423841,16.45652174,-1.6,-0.8,0.1,0.6,0.571597633,0.159763314,0.297633136,0.526035503,0.638461538
Valeri Nichushkin,Tentacruel,33.8,73,80,70,65,120,100,0.778145695,0.496688742,0.503311258,0.947019868,0.880794702,20.26226415,-2.5,2.1,5.1,1.8,0.875739645,0.099408284,0.782248521,0.959763314,0.89112426
Vasily Podkolzin,Goldeen,67.7,118,45,67,60,50,63,0.254966887,0.470198675,0.430463576,0.294701987,0.443708609,11.83846154,-0.4,0.3,-0.2,0.6,0.190532544,0.314201183,0.493491124,0.29704142,0.638461538
Victor Hedman,Beedrill,36.5,15,65,80,40,45,75,0.602649007,0.602649007,0.132450331,0.221854305,0.59602649,23.71842105,3.8,-8,-0.4,1.4,0.976331361,0.737278107,0.010059172,0.227218935,0.830769231
Victor Mete,Eevee,75,133,55,55,50,65,55,0.387417219,0.28807947,0.264900662,0.490066225,0.337748344,13.07272727,-1,-0.1,0.2,0,0.289940828,0.231360947,0.418343195,0.573964497,0.392307692
Victor Olofsson,Raichu,57.9,26,60,90,55,90,100,0.476821192,0.754966887,0.341059603,0.758278146,0.880794702,14.34666667,9.8,-3.2,2.6,1.3,0.391715976,0.921893491,0.105325444,0.880473373,0.814792899
Victor Soderstrom,Porygon,79,137,65,60,70,75,40,0.602649007,0.341059603,0.586092715,0.609271523,0.152317881,16.17333333,-0.7,0.1,0.6,-1.3,0.540828402,0.275739645,0.463313609,0.662130178,0.055029586
Viktor Arvidsson,Jolteon,76.6,135,65,65,60,110,130,0.602649007,0.430463576,0.430463576,0.907284768,0.986754967,17.1025974,1.6,-0.7,5.1,2.3,0.641420118,0.579881657,0.315976331,0.958579882,0.939053254
Ville Heinola,Charmeleon,78,5,58,64,58,65,80,0.417218543,0.387417219,0.397350993,0.490066225,0.649006623,13.27,-0.7,-0.3,0,0.4,0.304142012,0.275739645,0.378106509,0.428994083,0.556213018
Vince Dunn,Kangaskhan,72.4,115,105,95,80,40,90,0.947019868,0.804635762,0.715231788,0.165562914,0.761589404,23.6654321,16.1,1.9,-1.7,1.7,0.975147929,0.977514793,0.762721893,0.072189349,0.873964497
Vincent Desharnais,Gloom,67.9,44,60,65,70,85,40,0.476821192,0.430463576,0.586092715,0.715231788,0.152317881,13.54444444,-0.2,1.3,2.7,-0.7,0.327810651,0.346745562,0.686982249,0.88816568,0.139053254
Vincent Trocheck,Clefable,75.9,36,95,70,73,85,60,0.917218543,0.496688742,0.622516556,0.715231788,0.413907285,19.31463415,0.4,1.1,1.9,-0.2,0.808284024,0.452071006,0.644970414,0.837278107,0.293491124
Vinnie Hinostroza,Charmeleon,69,5,58,64,58,65,80,0.417218543,0.387417219,0.397350993,0.490066225,0.649006623,12.6,-0.6,-1.3,0.1,0.6,0.25443787,0.292307692,0.228402367,0.526035503,0.638461538
Vitali Kravtsov,Magnemite,70.4,81,25,35,70,95,45,0.023178808,0.062913907,0.586092715,0.78807947,0.225165563,11.20681818,-1.9,1.1,0.4,-0.8,0.144378698,0.138461538,0.644970414,0.626627219,0.120118343
Vladimir Tarasenko,Beedrill,46.3,15,65,80,40,45,75,0.602649007,0.602649007,0.132450331,0.221854305,0.59602649,16.78550725,3.2,-5.8,-1.5,2.6,0.610650888,0.708284024,0.031952663,0.086982249,0.955029586
Vladislav Gavrikov,Sandslash,49.8,28,75,100,110,55,65,0.718543046,0.844370861,0.933774834,0.367549669,0.466887417,21.96944444,2.5,4.5,-1.1,0.1,0.943195266,0.652071006,0.933136095,0.120118343,0.437278107
Vladislav Namestnikov,Onix,66.8,95,35,45,160,30,70,0.099337748,0.142384106,0.993377483,0.069536424,0.536423841,12.62077922,-0.3,3.8,-1,0.2,0.257988166,0.326035503,0.906508876,0.131952663,0.480473373
Wade Allison,Dratini,73.5,147,41,64,45,50,50,0.225165563,0.387417219,0.185430464,0.294701987,0.284768212,12.90166667,1.7,-2.3,-0.1,-0.4,0.273372781,0.59112426,0.15147929,0.336094675,0.219526627
Walker Duehr,Doduo,44.5,84,35,85,45,35,75,0.099337748,0.715231788,0.185430464,0.109271523,0.59602649,10.1962963,6.1,-0.3,0,0.1,0.082840237,0.834319527,0.378106509,0.428994083,0.437278107
Warren Foegele,Kabutops,62.1,141,60,115,105,70,80,0.476821192,0.947019868,0.920529801,0.559602649,0.649006623,12.70149254,5.3,2.4,0.2,1,0.261538462,0.803550296,0.810650888,0.553254438,0.761538462
Wayne Simmonds,Squirtle,64.5,7,44,48,65,50,43,0.231788079,0.19205298,0.503311258,0.294701987,0.19205298,7.45,-1,-0.2,0,-0.6,0.007100592,0.231360947,0.398224852,0.428994083,0.160946746
William Borgen,Seadra,48.9,117,55,65,95,95,85,0.387417219,0.430463576,0.844370861,0.78807947,0.698675497,16.35243902,-2.5,2.7,2.2,1.2,0.560946746,0.099408284,0.839053254,0.856213018,0.798816568
William Carrier,Kingler,78.4,99,55,130,115,50,75,0.387417219,0.983443709,0.953642384,0.294701987,0.59602649,12.5875,9.3,3.5,-0.1,0.7,0.252071006,0.906508876,0.892899408,0.336094675,0.681656805
William Eklund,Nidorina,61.9,30,70,62,67,55,56,0.678807947,0.367549669,0.543046358,0.367549669,0.374172185,19.8375,0,-0.3,0.1,0.2,0.847337278,0.390532544,0.378106509,0.526035503,0.480473373
William Karlsson,Scyther,59.1,123,70,110,80,55,105,0.678807947,0.92384106,0.715231788,0.367549669,0.92384106,17.46829268,3.5,3,-0.8,2.1,0.678106509,0.724260355,0.860946746,0.159171598,0.925443787
William Lockwood,Horsea,74,116,30,40,70,70,60,0.052980132,0.089403974,0.586092715,0.559602649,0.413907285,10.27692308,-0.9,1.5,0.1,0.2,0.088757396,0.247337278,0.718343195,0.526035503,0.480473373
William Nylander,Flareon,40.6,136,65,130,60,110,65,0.602649007,0.983443709,0.430463576,0.907284768,0.466887417,18.5402439,16.5,-3.7,4.5,0.8,0.75147929,0.979881657,0.084023669,0.949704142,0.707692308
Wyatt Johnston,Weepinbell,65.4,70,65,90,50,85,55,0.602649007,0.754966887,0.264900662,0.715231788,0.337748344,15.48170732,10.5,-1.2,2.1,-0.4,0.484023669,0.933727811,0.243195266,0.850887574,0.219526627
Wyatt Kaiser,Nidorina,70.4,30,70,62,67,55,56,0.678807947,0.367549669,0.543046358,0.367549669,0.374172185,18.58888889,-0.5,-0.4,-0.4,0,0.75739645,0.303550296,0.359763314,0.238461538,0.392307692
Yakov Trenin,Tangela,63.8,114,65,55,115,100,60,0.602649007,0.28807947,0.953642384,0.844370861,0.413907285,15.14675325,-2.5,3.5,1.9,-0.3,0.461538462,0.099408284,0.892899408,0.837278107,0.253254438
Yanni Gourde,Ninetales,72.2,38,73,76,75,100,100,0.701986755,0.562913907,0.639072848,0.844370861,0.880794702,17.13333333,0.8,2.5,4.5,1.3,0.646153846,0.505325444,0.821301775,0.949704142,0.814792899
Yegor Chinakhov,Squirtle,78.1,7,44,48,65,50,43,0.231788079,0.19205298,0.503311258,0.294701987,0.19205298,13.25333333,-0.2,0.8,-0.2,-0.6,0.300591716,0.346745562,0.593491124,0.29704142,0.160946746
Yegor Sharangovich,Haunter,72.7,93,45,50,45,115,95,0.254966887,0.231788079,0.185430464,0.927152318,0.82781457,14.40133333,-0.7,-1.8,1.2,1.4,0.395266272,0.275739645,0.186390533,0.749112426,0.830769231
Zac Dalpe,Paras,63.2,46,35,70,55,55,25,0.099337748,0.496688742,0.341059603,0.367549669,0.033112583,8.4,0.1,-0.3,0,-0.2,0.017751479,0.408284024,0.378106509,0.428994083,0.293491124
Zac Jones,Growlithe,86.7,58,55,70,45,50,60,0.387417219,0.496688742,0.185430464,0.294701987,0.413907285,15.59375,0.2,-1.3,-0.2,0.1,0.489940828,0.421893491,0.228402367,0.29704142,0.437278107
Zach Aston-Reese,Koffing,51.1,109,40,65,95,60,35,0.178807947,0.430463576,0.844370861,0.42384106,0.105960265,10.92727273,2.6,2.4,0.3,-0.1,0.131360947,0.66035503,0.810650888,0.600591716,0.340828402
Zach Bogosian,Venonat,93.1,48,60,55,50,40,45,0.476821192,0.28807947,0.264900662,0.165562914,0.225165563,14.97173913,-0.8,-1.5,-0.5,-0.3,0.446153846,0.258579882,0.210650888,0.220118343,0.253254438
Zach Hyman,Magmar,38,126,65,95,57,85,93,0.602649007,0.804635762,0.38410596,0.715231788,0.80794702,20.14936709,4.9,-3,6.8,1.7,0.865088757,0.78816568,0.113017751,0.981656805,0.873964497
Zach Parise,Weepinbell,74.8,70,65,90,50,85,55,0.602649007,0.754966887,0.264900662,0.715231788,0.337748344,16.14268293,2.3,-0.8,0.2,-0.2,0.538461538,0.637869822,0.297633136,0.553254438,0.293491124
Zach Sanford,Goldeen,81.3,118,45,67,60,50,63,0.254966887,0.470198675,0.430463576,0.294701987,0.443708609,13.4875,0.5,0.5,-0.1,0.4,0.320710059,0.467455621,0.535502959,0.336094675,0.556213018
Zach Werenski,Poliwrath,87.2,62,90,85,95,70,70,0.864238411,0.715231788,0.844370861,0.559602649,0.536423841,23.6,2.6,3.3,0.1,0.4,0.972781065,0.66035503,0.879289941,0.526035503,0.556213018
Zach Whitecloud,Machop,66.1,66,70,80,50,35,35,0.678807947,0.602649007,0.264900662,0.109271523,0.105960265,17.11016949,0.8,-0.8,-0.1,-0.4,0.64260355,0.505325444,0.297633136,0.336094675,0.219526627
Zack Kassian,Bulbasaur,57.6,1,45,49,49,65,45,0.254966887,0.205298013,0.231788079,0.490066225,0.225165563,9.152941176,-2.7,-3.6,0,-1.2,0.040236686,0.085798817,0.089349112,0.428994083,0.061538462
Zack MacEwen,Caterpie,80.3,10,45,30,35,20,45,0.254966887,0.043046358,0.089403974,0.013245033,0.225165563,11.57321429,-2.7,-2.7,-1,-0.7,0.166863905,0.085798817,0.123076923,0.131952663,0.139053254
Zemgus Girgensons,Onix,50.9,95,35,45,160,30,70,0.099337748,0.142384106,0.993377483,0.069536424,0.536423841,12.9775,-1.1,5.4,-1.5,1.6,0.282840237,0.21183432,0.963313609,0.086982249,0.859171598
