Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Mattias Samuelsson,Wailmer,54.7,320,130,70,35,70,35,60,0.976863753,0.492287918,0.098971722,0.587403599,0.104113111,0.466580977,22.16727273,-1.7,-1.7,0,-1.9,0,0.947928994,0.152662722,0.195266272,0.461538462,0.052071006,0.392307692
Matty Beniers,Tauros,76.7,128,75,100,95,40,70,110,0.70437018,0.848329049,0.834190231,0.185089974,0.580976864,0.948586118,17.09125,4.9,3.5,-0.5,0.3,4.6,0.639053254,0.78816568,0.892899408,0.119526627,0.771005917,0.99408284
Max Comtois,Aipom,73.2,190,55,70,55,40,55,85,0.359897172,0.492287918,0.359897172,0.185089974,0.357326478,0.757069409,13.8125,2.2,-1.8,-0.1,0,0.8,0.344378698,0.630177515,0.186390533,0.237869822,0.463905325,0.707692308
Max Domi,Loudred,52.1,294,84,71,43,71,43,48,0.802056555,0.5218509,0.186375321,0.614395887,0.177377892,0.287917738,17.77375,2,-8.4,0.8,0,-0.1,0.705325444,0.615384615,0.006508876,0.783431953,0.463905325,0.340828402
Max Jones,Eevee,77.1,133,55,55,50,45,65,55,0.359897172,0.304627249,0.290488432,0.254498715,0.51285347,0.403598972,12.71304348,0,-0.3,-0.4,0,-0.2,0.262721893,0.390532544,0.378106509,0.138461538,0.463905325,0.293491124
Max Pacioretty,Goldeen,74.1,118,45,67,60,35,50,63,0.210796915,0.460154242,0.438303342,0.116966581,0.277634961,0.498714653,13.64,0.8,0.4,-0.2,0,0.2,0.333727811,0.505325444,0.513017751,0.18816568,0.463905325,0.480473373
Max Willman,Squirtle,79.1,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,8.966666667,-0.8,0.3,0,0,-0.4,0.030769231,0.258579882,0.493491124,0.461538462,0.463905325,0.219526627
Michael Amadio,Huntail,62.1,367,55,104,105,94,75,52,0.359897172,0.871465296,0.906169666,0.809768638,0.641388175,0.376606684,12.2119403,8.5,2.3,0.1,0,0.4,0.224852071,0.883431953,0.800591716,0.673372781,0.463905325,0.556213018
Michael Bunting,Murkrow,54.1,198,60,85,42,85,42,91,0.44344473,0.708226221,0.179948586,0.741645244,0.174807198,0.834190231,15.79634146,4.4,-3.5,1.9,0,0.6,0.513609467,0.767455621,0.092899408,0.863313609,0.463905325,0.638461538
Michael Carcone,Sableye,90.5,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,12.64444444,1.6,1.5,0,0,0,0.259171598,0.579881657,0.718343195,0.461538462,0.463905325,0.392307692
Michael Eyssimont,Beldum,84,374,40,55,80,35,60,30,0.138817481,0.304627249,0.705655527,0.116966581,0.429305913,0.096401028,12.2537037,0.3,2,-0.5,0,-0.8,0.231952663,0.437278107,0.773964497,0.119526627,0.463905325,0.120118343
Michael Kesselring,Nidorina,72.3,30,70,62,67,55,55,56,0.633676093,0.385604113,0.544987147,0.377892031,0.357326478,0.43059126,17.08888889,-0.4,0.4,0,0,-0.4,0.637869822,0.314201183,0.513017751,0.461538462,0.463905325,0.219526627
Michael McCarron,Mudkip,73.8,258,50,70,50,50,50,40,0.287917738,0.492287918,0.290488432,0.318766067,0.277634961,0.195372751,10.540625,0.5,-0.7,0,-0.4,-0.6,0.104142012,0.467455621,0.315976331,0.461538462,0.192899408,0.160946746
Michael McLeod,Ledian,74.2,166,55,35,50,55,110,85,0.359897172,0.088688946,0.290488432,0.377892031,0.935732648,0.757069409,12.25125,-1.4,-0.1,-0.1,1.7,1.1,0.230769231,0.184023669,0.418343195,0.237869822,0.944970414,0.782840237
Michael Pezzetta,Corphish,76.5,341,43,80,65,50,35,35,0.178663239,0.620822622,0.516709512,0.318766067,0.104113111,0.14781491,9.322222222,1.7,0.8,0,-0.6,-1.1,0.046153846,0.59112426,0.593491124,0.461538462,0.168047337,0.072781065
Michael Rasmussen,Gligar,75.3,207,65,75,105,35,65,85,0.551413882,0.559125964,0.906169666,0.116966581,0.51285347,0.757069409,15.08928571,1.1,1.6,-0.1,0,1.2,0.453254438,0.537869822,0.733727811,0.237869822,0.463905325,0.798816568
Michael Stone,Kecleon,52.2,352,60,90,70,60,120,40,0.44344473,0.755784062,0.582262211,0.447300771,0.960154242,0.195372751,13.3125,2.1,-0.3,-0.1,0.4,-1.1,0.30887574,0.622485207,0.378106509,0.237869822,0.795266272,0.072781065
Mika Zibanejad,Shiftry,38.3,275,90,100,60,90,60,80,0.844473008,0.848329049,0.438303342,0.786632391,0.429305913,0.700514139,19.96829268,7.5,0.9,9,-1.1,2.8,0.855621302,0.863905325,0.60887574,0.99408284,0.099408284,0.966272189
Mikael Backlund,Torkoal,50.4,324,70,85,140,85,70,20,0.633676093,0.708226221,0.974293059,0.741645244,0.580976864,0.03470437,18.16341463,4.3,3.6,0.7,-0.4,-0.9,0.728994083,0.762721893,0.898816568,0.771597633,0.192899408,0.10295858
Mikael Granlund,Chinchou,41.9,170,75,38,38,56,56,67,0.70437018,0.102827763,0.128534704,0.403598972,0.394601542,0.562982005,17.81012658,-2.2,-5.9,-1.2,0.1,0.6,0.707692308,0.118343195,0.027810651,0.04260355,0.678698225,0.638461538
Mike Hardman,Squirtle,65.8,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,10.1625,-0.8,0.2,0,0,0.2,0.079289941,0.258579882,0.479289941,0.461538462,0.463905325,0.480473373
Mike Hoffman,Grimer,46.7,88,80,80,50,40,50,25,0.764781491,0.620822622,0.290488432,0.185089974,0.277634961,0.059125964,15.67313433,3.6,0.4,-2.3,0,-1.5,0.500591716,0.727810651,0.513017751,0.010650888,0.463905325,0.038461538
Mike Matheson,Sandslash,39.9,28,75,100,110,45,55,65,0.70437018,0.848329049,0.920308483,0.254498715,0.357326478,0.529562982,24.45208333,5.1,3,-2.5,-1.9,0.4,0.986982249,0.795857988,0.860946746,0.007100592,0.052071006,0.556213018
Mike Reilly,Flaaffy,74.7,180,70,55,55,80,60,45,0.633676093,0.304627249,0.359897172,0.686375321,0.429305913,0.26092545,16.83,0,-0.1,0.1,0,0.2,0.615384615,0.390532544,0.418343195,0.673372781,0.463905325,0.480473373
Mikey Anderson,Tangela,16.2,114,65,55,115,100,40,60,0.551413882,0.304627249,0.933161954,0.877892031,0.145244216,0.466580977,21.65324675,-2.8,4.7,0.2,-0.1,1.9,0.930177515,0.078698225,0.94556213,0.70295858,0.271597633,0.904142012
Mikhail Sergachev,Swampert,67.8,260,100,110,90,85,90,60,0.92159383,0.903598972,0.800771208,0.741645244,0.823907455,0.466580977,23.81139241,8.9,0.7,3.1,0.3,0.2,0.978698225,0.896449704,0.575147929,0.913609467,0.771005917,0.480473373
Mikko Rantanen,Sharpedo,39.8,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,22.22073171,25.2,-8.4,4,0,1.2,0.949112426,0.998816568,0.006508876,0.939053254,0.463905325,0.798816568
Milan Lucic,Cleffa,76.5,173,50,25,28,45,55,15,0.287917738,0.039845758,0.035989717,0.254498715,0.357326478,0.015424165,11.30649351,-1.7,-2.4,-0.1,0,-1.6,0.150295858,0.152662722,0.141420118,0.237869822,0.463905325,0.027810651
Miles Wood,Larvitar,60.3,246,50,64,50,45,50,41,0.287917738,0.401028278,0.290488432,0.254498715,0.277634961,0.224935733,12.10657895,0.1,-5.1,-0.5,0,-0.6,0.210650888,0.408284024,0.050887574,0.119526627,0.463905325,0.160946746
Milos Kelemen,Bulbasaur,72.4,1,45,49,49,65,65,45,0.210796915,0.224935733,0.254498715,0.528277635,0.51285347,0.26092545,7.678571429,-0.8,-1.1,0,0,-0.8,0.008284024,0.258579882,0.256804734,0.461538462,0.463905325,0.120118343
Miro Heiskanen,Mew,81.6,151,100,100,100,100,100,100,0.92159383,0.848329049,0.87403599,0.877892031,0.890745501,0.903598972,25.49113924,3,2.4,2.5,1.1,1.4,0.99408284,0.692307692,0.810650888,0.885207101,0.889349112,0.830769231
Mitch Marner,Rayquaza,93.7,384,105,150,90,150,90,95,0.947300771,0.992287918,0.800771208,0.992287918,0.823907455,0.857326478,21.27625,9.4,3.2,8.9,0.5,1.7,0.919526627,0.91183432,0.872189349,0.992899408,0.815384615,0.873964497
Morgan Barron,Dustox,76.5,269,60,50,70,50,90,65,0.44344473,0.251928021,0.582262211,0.318766067,0.823907455,0.529562982,13.23285714,-1.4,0.8,-0.1,1,0,0.29704142,0.184023669,0.593491124,0.237869822,0.878698225,0.392307692
Morgan Frost,Sneasel,63.5,215,55,95,55,35,75,115,0.359897172,0.807197943,0.359897172,0.116966581,0.641388175,0.962724936,16.34320988,5.6,0.1,-3.1,0.1,1,0.559763314,0.815976331,0.463313609,0.003550296,0.678698225,0.761538462
Morgan Geekie,Carvanha,78.7,318,45,90,20,65,20,65,0.210796915,0.755784062,0.0218509,0.528277635,0.008997429,0.529562982,10.45507246,2.4,-3.1,0,-1,0.4,0.099408284,0.646153846,0.10887574,0.461538462,0.111242604,0.556213018
Morgan Rielly,Houndoom,55.2,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,21.70461538,1.6,-3.2,2.9,1,1.5,0.932544379,0.579881657,0.105325444,0.904142012,0.878698225,0.84556213
Moritz Seider,Poliwhirl,0,61,65,65,65,50,50,90,0.551413882,0.433161954,0.516709512,0.318766067,0.277634961,0.80848329,23.14878049,-2.8,4.1,-0.8,-3.7,1.8,0.963313609,0.078698225,0.918934911,0.073964497,0.010650888,0.89112426
Nate Schmidt,Manectric,66.2,310,70,75,60,105,60,105,0.633676093,0.559125964,0.438303342,0.912596401,0.429305913,0.933161954,18.46619718,0.9,0.1,0.4,-0.3,2.3,0.744378698,0.518343195,0.463313609,0.731360947,0.214792899,0.939053254
Nathan Bastian,Wartortle,62.3,8,59,63,80,65,80,58,0.390745501,0.392030848,0.705655527,0.528277635,0.710796915,0.435732648,12.4372093,0.8,2.5,0,1.8,0.1,0.241420118,0.505325444,0.821301775,0.461538462,0.952071006,0.437278107
Nathan Beaulieu,Mareep,75.7,179,55,40,40,65,45,35,0.359897172,0.12596401,0.152956298,0.528277635,0.20437018,0.14781491,15.23269231,-1.7,-5.5,0,-0.9,-0.2,0.468639053,0.152662722,0.040828402,0.461538462,0.123668639,0.293491124
Nathan MacKinnon,Houndoom,50.4,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,22.31267606,18,-3.3,2.1,0.1,4.3,0.95147929,0.986982249,0.1,0.873372781,0.678698225,0.992307692
Nathan Walker,Wingull,81.7,278,40,30,30,55,30,85,0.138817481,0.059125964,0.053984576,0.377892031,0.061696658,0.757069409,10.28571429,-2.8,-3.3,0,-0.3,1.3,0.089940828,0.078698225,0.1,0.461538462,0.214792899,0.814792899
Nazem Kadri,Manectric,84.7,310,70,75,60,105,60,105,0.633676093,0.559125964,0.438303342,0.912596401,0.429305913,0.933161954,17.19634146,1.7,-0.9,3.3,0,4.1,0.649704142,0.59112426,0.279881657,0.920118343,0.463905325,0.989940828
Neal Pionk,Beedrill,39.1,15,65,80,40,45,80,75,0.551413882,0.620822622,0.152956298,0.254498715,0.710796915,0.656812339,21.9402439,6.3,-8,-0.4,0.2,1,0.940828402,0.842011834,0.010059172,0.138461538,0.739053254,0.761538462
Nic Dowd,Kingler,77.6,99,55,130,115,50,50,75,0.359897172,0.966580977,0.933161954,0.318766067,0.277634961,0.656812339,13.35230769,8.5,2.9,0,-0.3,1,0.311242604,0.883431953,0.853254438,0.461538462,0.214792899,0.761538462
Nic Petan,Farfetch'd,79.5,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,11.6,0.2,0.2,0,0,0.2,0.168047337,0.421893491,0.479289941,0.461538462,0.463905325,0.480473373
Nicholas Robertson,Goldeen,78.7,118,45,67,60,35,50,63,0.210796915,0.460154242,0.438303342,0.116966581,0.277634961,0.498714653,10.88666667,0.5,0.1,-0.3,0,0.4,0.127810651,0.467455621,0.463313609,0.159763314,0.463905325,0.556213018
Nick Bjugstad,Weepinbell,53.9,70,65,90,50,85,45,55,0.551413882,0.755784062,0.290488432,0.741645244,0.20437018,0.403598972,16.2,4.3,0.9,0.2,-4.1,-0.2,0.543195266,0.762721893,0.60887574,0.70295858,0.007692308,0.293491124
Nick Blankenburg,Seviper,71.1,336,73,100,60,100,60,65,0.679948586,0.848329049,0.438303342,0.877892031,0.429305913,0.529562982,19.175,3.2,-0.2,0.7,-0.1,0.2,0.797633136,0.708284024,0.398224852,0.771597633,0.271597633,0.480473373
Nick Bonino,Rhyhorn,71.4,111,80,85,95,30,30,25,0.764781491,0.708226221,0.834190231,0.068123393,0.061696658,0.059125964,15.93548387,2.3,3.2,-0.8,-0.8,-1.3,0.519526627,0.637869822,0.872189349,0.073964497,0.138461538,0.055029586
Nick Cicek,Corsola,66.3,222,55,55,85,65,85,35,0.359897172,0.304627249,0.759640103,0.528277635,0.777634961,0.14781491,14.41875,-2,0.6,0,0.1,-0.4,0.396449704,0.129585799,0.555621302,0.461538462,0.678698225,0.219526627
Nick Cousins,Mankey,67,56,40,80,35,35,45,70,0.138817481,0.620822622,0.098971722,0.116966581,0.20437018,0.606683805,11.02531646,2.6,-4.3,-0.1,0,0.7,0.137278107,0.66035503,0.068639053,0.237869822,0.463905325,0.681656805
Nick Foligno,Huntail,70.4,367,55,104,105,94,75,52,0.359897172,0.871465296,0.906169666,0.809768638,0.641388175,0.376606684,12.36166667,2.5,3.4,0.2,0.1,0,0.237869822,0.652071006,0.885798817,0.70295858,0.678698225,0.392307692
Nick Holden,Pidgeotto,61.1,17,63,60,55,50,50,71,0.505141388,0.356041131,0.359897172,0.318766067,0.277634961,0.642673522,16.70461538,-1,-0.1,0,-1.6,1.1,0.603550296,0.231360947,0.418343195,0.461538462,0.058579882,0.782840237
Nick Jensen,Crobat,61.8,169,85,90,80,70,80,130,0.809768638,0.755784062,0.705655527,0.587403599,0.710796915,0.983290488,20.61688312,1.7,3.5,0,1,3.8,0.893491124,0.59112426,0.892899408,0.461538462,0.878698225,0.986982249
Nick Leddy,Jumpluff,52.5,189,75,55,70,55,85,110,0.70437018,0.304627249,0.582262211,0.377892031,0.777634961,0.948586118,21.11794872,-1.5,-0.1,-0.5,0.8,2.6,0.912426036,0.170414201,0.418343195,0.119526627,0.859171598,0.955029586
Nick Paul,Pelipper,65.5,279,60,50,100,85,70,65,0.44344473,0.251928021,0.87403599,0.741645244,0.580976864,0.529562982,16.16,-0.7,3,2.3,0.3,0.8,0.53964497,0.275739645,0.860946746,0.878106509,0.771005917,0.707692308
Nick Perbix,Medicham,68.4,308,60,60,75,60,75,80,0.44344473,0.356041131,0.638817481,0.447300771,0.641388175,0.700514139,15.39565217,0.1,1.3,-0.2,0.1,1.2,0.479289941,0.408284024,0.686982249,0.18816568,0.678698225,0.798816568
Nick Ritchie,Cacnea,57.1,331,50,85,40,85,40,35,0.287917738,0.708226221,0.152956298,0.741645244,0.145244216,0.14781491,13.54864865,3.1,-5.1,1,0,-2,0.328994083,0.701775148,0.050887574,0.806508876,0.463905325,0.010650888
Nick Schmaltz,Sharpedo,68.7,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,19.7031746,10,-0.6,1.5,-0.7,1,0.837869822,0.926627219,0.332544379,0.836686391,0.153254438,0.761538462
Nick Seeler,Deoxys (Defense Forme),67.5,386D,50,70,160,70,160,90,0.287917738,0.492287918,0.985861183,0.587403599,0.994858612,0.80848329,14.48961039,1.7,7.5,0,0.3,1.3,0.398816568,0.59112426,0.985207101,0.461538462,0.771005917,0.814792899
Nick Suzuki,Houndoom,63.6,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,21.09512195,6.6,-3.1,1.5,0.2,2.7,0.90887574,0.850295858,0.10887574,0.836686391,0.739053254,0.960946746
Nicklas Backstrom,Porygon,52.7,137,65,60,70,85,75,40,0.551413882,0.356041131,0.582262211,0.741645244,0.641388175,0.195372751,16.87948718,-3.4,1.9,0.9,0,-0.6,0.620118343,0.059171598,0.762721893,0.79408284,0.463905325,0.160946746
Nico Hischier,Slaking,48.8,289,150,160,100,95,65,100,0.98714653,0.997429306,0.87403599,0.831619537,0.51285347,0.903598972,19.28148148,4.5,2.6,1.8,-0.3,4.8,0.80591716,0.772189349,0.830177515,0.855621302,0.214792899,0.99704142
Nico Sturm,Anorith,65.1,347,45,95,50,40,50,75,0.210796915,0.807197943,0.290488432,0.185089974,0.277634961,0.656812339,14.72297297,4.9,-0.6,-0.4,-0.1,0.1,0.424852071,0.78816568,0.332544379,0.138461538,0.271597633,0.437278107
Nicolas Aube-Kubel,Magcargo,66.9,219,50,50,120,80,80,30,0.287917738,0.251928021,0.944730077,0.686375321,0.710796915,0.096401028,11.35283019,-1.2,3.5,0,0.1,-0.4,0.152662722,0.198816568,0.892899408,0.461538462,0.678698225,0.219526627
Nicolas Deslauriers,Slugma,63.2,218,40,40,40,70,40,20,0.138817481,0.12596401,0.152956298,0.587403599,0.145244216,0.03470437,10.1,-2.4,-0.1,0,-0.6,-0.6,0.077514793,0.107100592,0.418343195,0.461538462,0.168047337,0.160946746
Nicolas Hague,Jumpluff,67.3,189,75,55,70,55,85,110,0.70437018,0.304627249,0.582262211,0.377892031,0.777634961,0.948586118,18.09135802,-3.6,1.1,0,0.7,1.6,0.725443787,0.050295858,0.644970414,0.461538462,0.846745562,0.859171598
Nicolas Roy,Crawdaunt,78.6,342,63,120,85,90,55,55,0.505141388,0.935732648,0.759640103,0.786632391,0.357326478,0.403598972,16.28923077,5,2.4,0.4,-0.1,-0.2,0.552662722,0.792307692,0.810650888,0.731360947,0.271597633,0.293491124
Nikita Alexandrov,Staryu,59.1,120,30,45,55,70,55,85,0.039845758,0.179948586,0.359897172,0.587403599,0.357326478,0.757069409,9.814285714,-0.1,0.9,0,0,1.1,0.055621302,0.371005917,0.60887574,0.461538462,0.463905325,0.782840237
Nikita Kucherov,Houndoom,52.9,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,20.13292683,9.3,-2.4,1.3,0,3.7,0.861538462,0.906508876,0.141420118,0.823668639,0.463905325,0.984615385
Nikita Nesterenko,Spinda,77.4,327,60,60,60,60,60,60,0.44344473,0.356041131,0.438303342,0.447300771,0.429305913,0.466580977,13.28888889,-1.2,-0.4,0,0,0.2,0.305325444,0.198816568,0.359763314,0.461538462,0.463905325,0.480473373
Nikita Okhotiuk,Sableye,67.9,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,11.73,0.5,0.1,0,0.1,0,0.181065089,0.467455621,0.463313609,0.461538462,0.678698225,0.392307692
Nikita Zadorov,Armaldo,74.9,348,75,125,100,70,80,45,0.70437018,0.949871465,0.87403599,0.587403599,0.710796915,0.26092545,18.68414634,14.1,2.9,0.1,1,-0.8,0.765680473,0.970414201,0.853254438,0.673372781,0.878698225,0.120118343
Nikita Zaitsev,Mareep,72.5,179,55,40,40,65,45,35,0.359897172,0.12596401,0.152956298,0.528277635,0.20437018,0.14781491,16.46304348,-3.8,-3.9,0,-0.1,-0.6,0.573964497,0.040236686,0.075739645,0.461538462,0.271597633,0.160946746
Niko Mikkola,Exeggcute,62.9,102,60,40,80,60,45,40,0.44344473,0.12596401,0.705655527,0.447300771,0.20437018,0.195372751,17.4308642,-5.4,1.7,0,-1.2,-1.6,0.672189349,0.012426036,0.742011834,0.461538462,0.088757396,0.027810651
Nikolai Knyzhov,Lombre,59.6,271,60,50,50,60,70,50,0.44344473,0.251928021,0.290488432,0.447300771,0.580976864,0.33033419,16.14166667,0.7,-1.9,0,0.2,-0.5,0.537278107,0.490532544,0.175739645,0.461538462,0.739053254,0.18816568
Nikolaj Ehlers,Raichu,68.1,26,60,90,55,90,80,100,0.44344473,0.755784062,0.359897172,0.786632391,0.710796915,0.903598972,15.66888889,5.8,-1.1,1.5,0,2.8,0.499408284,0.823076923,0.256804734,0.836686391,0.463905325,0.966272189
Nils Aman,Swablu,77.1,333,45,40,60,40,75,50,0.210796915,0.12596401,0.438303342,0.185089974,0.641388175,0.33033419,12.70147059,-3.8,0,-0.1,0.6,0,0.26035503,0.040236686,0.441420118,0.237869822,0.831360947,0.392307692
Nils Hoglander,Farfetch'd,74.5,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,12.056,0.8,-0.9,0,0,0.6,0.203550296,0.505325444,0.279881657,0.461538462,0.463905325,0.638461538
Nils Lundkvist,Weepinbell,62.7,70,65,90,50,85,45,55,0.551413882,0.755784062,0.290488432,0.741645244,0.20437018,0.403598972,16.30833333,6.1,-1.7,1,0,-0.3,0.55739645,0.834319527,0.195266272,0.806508876,0.463905325,0.253254438
Nino Niederreiter,Tauros,72.5,128,75,100,95,40,70,110,0.70437018,0.848329049,0.834190231,0.185089974,0.580976864,0.948586118,16.28589744,10,2.6,-1.6,0,2.6,0.55147929,0.926627219,0.830177515,0.026627219,0.463905325,0.955029586
Noah Cates,Altaria,49,334,75,70,90,70,105,80,0.70437018,0.492287918,0.800771208,0.587403599,0.916452442,0.700514139,17.77317073,-1.9,8.1,0.1,0.5,1,0.704142012,0.138461538,0.989940828,0.673372781,0.815384615,0.761538462
Noah Dobson,Houndoom,56.3,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,20.38076923,5.7,-5.5,0.7,0.6,1.3,0.880473373,0.820118343,0.040828402,0.771597633,0.831360947,0.814792899
Noah Gregor,Trapinch,58.7,328,45,100,45,45,45,10,0.210796915,0.848329049,0.21722365,0.254498715,0.20437018,0.005141388,12.97368421,3.4,-5.6,-0.3,-0.1,-0.3,0.281656805,0.721301775,0.036686391,0.159763314,0.271597633,0.253254438
Noah Hanifin,Furret,47.9,162,85,76,64,45,55,90,0.809768638,0.584832905,0.48714653,0.254498715,0.357326478,0.80848329,22.62345679,4.3,-0.5,-1.2,-0.9,0.7,0.95739645,0.762721893,0.346153846,0.04260355,0.123668639,0.681656805
Noah Juulsen,Sableye,80.6,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,14.96666667,0.5,1.3,0,0,-0.1,0.443786982,0.467455621,0.686982249,0.461538462,0.463905325,0.340828402
Noel Acciari,Gligar,67.9,207,65,75,105,35,65,85,0.551413882,0.559125964,0.906169666,0.116966581,0.51285347,0.757069409,14.31298701,2,5.5,-0.1,0.1,1.6,0.386982249,0.615384615,0.966272189,0.237869822,0.678698225,0.859171598
Oliver Bjorkstrand,Aipom,74.8,190,55,70,55,40,55,85,0.359897172,0.492287918,0.359897172,0.185089974,0.357326478,0.757069409,15.62345679,2.1,-0.9,-0.4,0,1.4,0.493491124,0.622485207,0.279881657,0.138461538,0.463905325,0.830769231
Oliver Ekman-Larsson,Chansey,36.7,113,250,5,5,35,105,50,0.997429306,0.002570694,0.002570694,0.116966581,0.916452442,0.33033419,20.17592593,-0.5,-2.4,-2.3,2,0.7,0.867455621,0.303550296,0.141420118,0.010650888,0.962721893,0.681656805
Oliver Wahlstrom,Beldum,84.5,374,40,55,80,35,60,30,0.138817481,0.304627249,0.705655527,0.116966581,0.429305913,0.096401028,12.16285714,-0.2,1,-0.4,0,-0.4,0.220118343,0.346745562,0.626627219,0.138461538,0.463905325,0.219526627
Olle Lycksell,Bulbasaur,83.9,1,45,49,49,65,65,45,0.210796915,0.224935733,0.254498715,0.528277635,0.51285347,0.26092545,10.5625,-1.1,-1.2,0,0,-0.7,0.106508876,0.21183432,0.243195266,0.461538462,0.463905325,0.139053254
Olli Maatta,Altaria,81.4,334,75,70,90,70,105,80,0.70437018,0.492287918,0.800771208,0.587403599,0.916452442,0.700514139,18.70641026,0.8,2.3,0,0.9,1.4,0.769230769,0.505325444,0.800591716,0.461538462,0.868639053,0.830769231
Ondrej Palat,Volbeat,65.5,313,65,73,55,47,75,85,0.551413882,0.532133676,0.359897172,0.280205656,0.641388175,0.757069409,15.53469388,2.4,0.5,-0.9,0.1,1,0.486390533,0.646153846,0.535502959,0.062721893,0.678698225,0.761538462
Oskar Lindblom,Lotad,71.1,270,40,30,30,40,50,30,0.138817481,0.059125964,0.053984576,0.185089974,0.277634961,0.096401028,10.5739726,-3.5,-1.2,-0.4,0,-1,0.110059172,0.05443787,0.243195266,0.138461538,0.463905325,0.088757396
Oskar Sundqvist,Misdreavus,87.3,200,60,60,60,85,85,85,0.44344473,0.356041131,0.438303342,0.741645244,0.777634961,0.757069409,13.86567164,-0.2,-0.6,0.2,0.5,1.2,0.349112426,0.346745562,0.332544379,0.70295858,0.815384615,0.798816568
